"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode"
Carex exsiccata,"L.H. Bailey","",western inflated sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex exsiccata,,,,native,S5 (2015),,1942-08-21,"John Eastham",RBCM,V015124,,2023-09-21,"judith holm",iNaturalist,184932427,,4,confirmed,observed,"UBC:  oxbows, Squamish floodplain",76036,VAS
Carex feta,"L.H. Bailey","",green-sheathed sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex feta,,,,native,S4 (2019),,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:100,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:100,,1,new 2020,unobserved,"",76037,VAS
Carex foenea,"Willd.","",straw sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex foenea,,,,native,S5,,1964-09-20,"Vladimir J. Krajina, R.C. Brooke",UBC,V108850,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:101,,4,reported,unobserved,"UBC:  Garibaldi PLP below Warren Glacier",204268,VAS
Carex garberi,"Fernald","",elk sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex garberi,,,,native,S5 (2015),,1965-07-20,"B. Fraser",UBC,V161042,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:102,,3,reported,unobserved,"UBC:  Garibaldi PP Sentinel Gl foreland",159956,VAS
Carex hendersonii,"L.H. Bailey","",Henderson's sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex hendersonii,,,,native,S5 (2015),,2015-05-30,"Frank Lomer",UBC,V246598,,2024-03-29,"Nancy Henderson",iNaturalist,204441146,,4,confirmed,observed,"UBC:  West Vancouver opposite 6260 St. Georges Avenue",76048,VAS
Carex illota,"L.H. Bailey","",sheep sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex illota,,,,native,S5 (2015),,1956-08-08,"Vernon C. Brink",UBC,V55950,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:104,,6,reported,unobserved,"RBCM:  Garibaldi PP Black Tusk Lake",76053,VAS
Carex kelloggii var. kelloggii,"W.Boott","",lagoon sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex kelloggii,,,kelloggii,native,S5 (2019),,1916-06-22,"Macoun, James M.",Université de Montréal Biodiversity Centre,MT00178474,,2019-08-20,"judith holm",iNaturalist,31386711,,6,confirmed,observed,"Reported as Carex lenticularis var. lipocarpa by T. Christopher Brayshaw (RBCM: V055041)",1091404,VAS
Carex kelloggii var. limnophila,"W.Boott","(Holm) B.L.Wilson & R.E.Brainerd",lakeshore sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex kelloggii,,,limnophila,native,S4S5 (2015),,1969-09-05,"T. Brayshaw",RBCM,V055038,,2023-08-02,"Randal",iNaturalist,176634226,,7,confirmed,observed,"RBCM:  Garibaldi PP Barrier Lake. aka C. hindsii",80516,VAS
Carex laeviculmis,"Meinsh.","",smooth-stemmed sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex laeviculmis,,,,native,S5 (2015),,2014-06-23,"judith holm",iNaturalist,4367364,,2021-07-10,"Rand Rudland",iNaturalist,86816301,,12,confirmed,observed,"",76062,VAS
Carex lenticularis var. dolia,"Michx.","(M.E.Jones) L.A.Standl.",goose-grass sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex lenticularis,,,dolia,native,S5? (2015),,1969-09-03,"T. Brayshaw; J. Foster",RBCM,V055043,,2020-08-26,"judith holm",iNaturalist,57802546,,5,confirmed,observed,"Reported as Carex plectocarpa by T. Christopher Brayshaw (RBCM: V055043)",239791,VAS
Carex leporina,"L.","",oval sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex leporina,,,,native,S5 (2015),,1968-06-15,"V. Bednar",UBC,V134552,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:108,,2,reported,unobserved,"UBC:  lakeshore near Squamish",76067,VAS
Carex leptopoda,"Mack.","",short-scaled sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex leptopoda,,,,native,S5 (2019),,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:109,,2022-11-20,"Guerric Haché",iNaturalist,142487110,,2,new 2020,observed,"",76070,VAS
Carex limosa,"L.","",shore sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex limosa,,,,native,S5 (2019),,2020-05-15,"Geric",iNaturalist,48349196,,2020-05-15,"Geric",iNaturalist,48349196,,1,new 2020,observed,"",76071,VAS
Carex livida,"(Wahlenb.) Willd.","",livid sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex livida,,,,native,S5 (2019),,2021-07-10,"Rand Rudland",iNaturalist,86513438,,2021-07-10,"Rand Rudland",iNaturalist,86513438,,1,new 2021,observed,"iNat: needs i.d.",76072,VAS
Carex luzulina var. ablata,"Olney","(L.H.Bailey) F.J.Herm.",woodrush sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex luzulina,,,ablata,native,SNA (2012),,1960-08-11,"E. B. Peterson",MICH,1377855,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:110,,4,reported,unobserved,"UBC:  Cypress Bowl ski area lower parking lot along power line trail (to species level)",76075,VAS
Carex lyngbyei,"Hornem.","",Lyngbye's sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex lyngbyei,,,,native,S5 (2015),,2004-08-12,"Nick Page",Effects of Fish Habitat Restoration Activities on Plant Communities in the Squamish River Estuary: Summary Report,NPAGE2004:6,,2024-07-31,"Andrew Simon",iNaturalist,233189118,,65,confirmed,observed,"",76076,VAS
Carex macloviana,"d'Urv.","",falkland island sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex macloviana,,,,native,S5 (2019),,2019-07-02,"judith holm",iNaturalist,28253324,,2021-06-18,"judith holm",iNaturalist,83697561,,3,new 2019,observed,"iNat: needs i.d.",160005,VAS
Carex macrocephala,"Willd. ex Spreng.","",large-headed sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex macrocephala,,,,native,S4 (2015),,2015-05-30,"judith holm",iNaturalist,4367663,,2024-09-01,"judith holm",iNaturalist,239322503,,29,confirmed,observed,"",160006,VAS
Carex macrochaeta,"C.A. Mey.","",Alaska large awn sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex macrochaeta,,,,native,S5 (2015),,1912-08-11,"John Davidson",UBC,V42673,,2021-06-17,"judith holm",iNaturalist,83463053,,8,confirmed,observed,"iNat: needs i.d.",160007,VAS
Carex magellanica ssp. irrigua,"Lam.","(Wahlenb.) Hiitonen",boreal bog sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex magellanica,,irrigua,,native,S5 (2015),,2006-07-14,"Terry Taylor",UBC,V222934,,2021-08-28,"Chloe and Trevor Van Loon",iNaturalist,93951501,,5,confirmed,observed,"UBC:  small wetland in Squamish. LGL record is to species",199300,VAS
Carex mertensii,"Prescott ex Bong.","",Mertens' sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex mertensii,,,,native,S5 (2015),,1913-08-07,"John Davidson",UBC,V42545,,2024-09-28,"Evan Hersh",iNaturalist,244570107,,155,confirmed,observed,"",76078,VAS
Carex microptera,"Mack.","",small-winged sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex microptera,,,,native,S5 (2015),,1957-09-11,"Vernon C. Brink",UBC,V210609,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:117,,2,reported,unobserved,"UBC:  Garibaldi PP near Warren Glacier",76079,VAS
Carex nardina,"Fr.","",nard sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex nardina,,,,native,S5 (2019),,2020-08-22,"judith holm",iNaturalist,57459094,,2024-07-26,"teagan_maclachlan",iNaturalist,232730525,,3,new 2020,observed,"iNat: needs i.d.",160034,VAS
Carex nigricans,"C.A. Mey","",black alpine sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex nigricans,,,,native,S5 (2015),,1912-08-10,"John Davidson",UBC,V42581,,2024-08-27,"stem57",iNaturalist,240263622,,38,confirmed,observed,"UBC:   between Black Tusk and Helm Lake",76084,VAS
Carex obnupta,"L.H. Bailey","",slough sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex obnupta,,,,native,S5 (2019),,2018-11-11,"Ben Keen",iNaturalist,18340915,,2024-09-21,"Simone",iNaturalist,243230832,,26,new 2018,observed,"",61000,VAS
Carex pachystachya,"Cham. ex Steud.","",awl-fruited sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex pachystachya,,,,native,S5,,1966-08-29,"B. Fraser",UBC,V161047,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:120,,3,reported,unobserved,"",76089,VAS
Carex pauciflora,"Lightf.","",few-flowered sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex pauciflora,,,,native,S5 (2000),,2019-07-01,"judith holm",iNaturalist,28058975,,2023-07-24,"judith holm",iNaturalist,174790576,,6,new 2019,observed,"UBC:  NW end Garibaldi Lake",62577,VAS
Carex phaeocephala,"Piper","",dunhead,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex phaeocephala,,,,native,S5,,1914-08-03,"John Davidson",UBC,V42674,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:122,,6,reported,unobserved,"UBC:  Garibaldi PP Black Tusk Meadows",76093,VAS
Carex preslii,"Steud.","",presl's sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex preslii,,,,native,S5,,1913-08-07,"John Davidson",UBC,V42633,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:123,,4,reported,unobserved,"RBCM:  Brandywine Falls PP",76096,VAS
Carex pyrenaica,"wahlenb.","",pyrenean sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex pyrenaica,,,,native,S5 (2015),,1956-08-08,"Vernon C. Brink",UBC,V80302,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:124,,4,reported,unobserved,"",160078,VAS
Carex rossii,"Boott","",ross' sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex rossii,,,,native,S5,,1967-08-21,"V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina",UBC,V161039,,2024-06-21,"kellyatamanchuk",iNaturalist,224262386,,3,confirmed,observed,"UBC:  Garibaldi PP Sentinel Gl foreland",76099,VAS
Carex saxatilis,"L.","",russet sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex saxatilis,,,,native,S5 (2019),,1960-08-29,"E.B.P.",UBC,V206769,,2021-08-27,"Cole Gaerber",iNaturalist,92745265,,7,confirmed,observed,"",160096,VAS
Carex scirpoidea,"Michaux","",canadian single-spike sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex scirpoidea,,,,native,S4 (2000),,2013-09-08,"judith holm",iNaturalist,32725312,,2020-08-16,"judith holm",iNaturalist,56904993,,3,confirmed,observed,"iNat: needs i.d.",234898,VAS
Carex scoparia,"Schkuhr ex Willd.","",pointed broom sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex scoparia,,,,native,S4 (2019),,2023-07-12,"inatter",iNaturalist,172669009,,2023-07-12,"inatter",iNaturalist,172669009,,1,new 2023,observed,"",76104,VAS
Carex spectabilis,"Dewey","",showy sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex spectabilis,,,,native,S5,,1912-08-11,"John Davidson",UBC,V42672,,2024-08-27,"stem57",iNaturalist,240262613,,50,confirmed,observed,"iNat: needs i.d.",76111,VAS
Carex stipata,"Muhl. ex Willd","",awl-fruited sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex stipata,,,,native,S5 (2019),,2021-06-04,"RWorcester",iNaturalist,81651055,,2023-06-11,"Nancy Henderson",iNaturalist,166921942,,11,new 2021,observed,"iNat: needs i.d.",76114,VAS
Carex stylosa,"C.A. Mey.","",long-styled sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex stylosa,,,,native,S5,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:128,,2021-08-27,"Cole Gaerber",iNaturalist,92745268,,3,new 2020,observed,"UBC:  Hollyburn Plateau",160115,VAS
Carex viridula ssp. viridula,"Michx.","",little green sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex viridula,,viridula,,native,S5 (2019),,2017-06-24,"judith holm",iNaturalist,6798800,,2024-05-31,"Gwen L'Hirondelle",iNaturalist,222789641,,4,new 2017,observed,"sole subp of C. viridula recorded in BC",79679,VAS
Carex zikae,"E.H. Roalson & M.J. Waterway","",short-stemmed sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex zikae,,,,native,S4,,1981-06-01,"Adolf Ceska",RBCM,V191463,,1981-06-01,"Adolf Ceska",RBCM,V191463,,1,reported,unobserved,"RBCM:  Grantham's Landing Witherby Pt (bet Gibsons & Langdale)",494316,VAS
Cassiope mertensiana ssp. mertensiana,"(Bong.) D. Don","",western moss-heather,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Cassiopoideae,,Cassiope,Cassiope mertensiana,,mertensiana,,native,S5 (2019),,1913-07-30,"W. Taylor",UBC,V15895,,2024-10-13,"brenmart",iNaturalist,247223425,,195,confirmed,observed,"",126554,VAS
Cassiope tetragona,"(L.) D. Don","",Arctic bell-heather,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Cassiopoideae,,Cassiope,Cassiope tetragona,,,,native,S4,,1927-07-01,"William Newcombe",RBCM,V038611B,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:131,,2,reported,unobserved,"RBCM:  Garibaldi PP",153373,VAS
Castilleja elmeri,"Fernald","",elmer indian-paintbrush,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Orobanchaceae,,,Castilleja,Castilleja elmeri,,,,native,S4 (2015),,1961-08-19,"E.B. Petersen",UBC,V97862,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:132,,2,reported,unobserved,"UBC:  Garibaldi PP Little Diamond Head. see https://www.inaturalist.org/observations/29204903 Mark Egger wrote  """"""""This looks like the North Cascades form of C. elmeri, which does extend into BC. Did you consider that species?""""",147018,VAS
Castilleja hispida var. hispida,"Benth.","",harsh indian-paintbrush,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Orobanchaceae,,,Castilleja,Castilleja hispida,,,hispida,native,S4 (2015),,2005-07-10,"Steve Ansell",iNaturalist,109340347,,2024-07-18,"Annabelle Damude",iNaturalist,230373403,,50,confirmed,observed,"UBC:West Vancouver Copper Cove",234938,VAS
Castilleja miniata var. miniata,"Douglas ex Hook.","",scarlet paintbrush,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Orobanchaceae,,,Castilleja,Castilleja miniata,,,miniata,native,S5 (2000),,1923-07-15,"Geraldine Allen",RBCM,V006513Y,,2024-09-19,"Marie-Bé Leduc",iNaturalist,243385343,,131,confirmed,observed,"",79691,VAS
Castilleja parviflora var. albida,"Bong.","(Pennell) Ownbey",small-flower indian-paintbrush,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Orobanchaceae,,,Castilleja,Castilleja parviflora,,,albida,native,S3S4 (2016),,1926-07-31,"George Hardy",RBCM,V008055,,2022-08-06,"Joanna Gower",iNaturalist,130253303,,6,confirmed,observed,"UBC:  Garibaldi PP Table Mt.",154246,VAS
Castilleja parviflora var. parviflora,"Bong.","",small-flower indian-paintbrush,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Orobanchaceae,,,Castilleja,Castilleja parviflora,,,parviflora,native,S5,,1926-08-03,"George Hardy",RBCM,V008056,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:136,,3,reported,unobserved,"UBC:  Garibaldi PP Little Diamond Head",154248,VAS
Castilleja rhexiifolia,"Rydb.","",rhexia-leaved indian-paintbrush,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Orobanchaceae,,,Castilleja,Castilleja rhexiifolia,,,,native,S5 (2015),,1964-09-20,"Vladimir J. Krajina, R.C. Brooke",UBC,V108880,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:137,,3,reported,unobserved,"",117513,VAS
Ceanothus sanguineus,"Pursh","",redstem ceanothus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rhamnaceae,,,Ceanothus,Ceanothus sanguineus,,,,native,S5 (2019),,2020-05-09,"Chloe and Trevor Van Loon",iNaturalist,45683642,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:138,,3,new 2020,observed,"",619279,VAS
Ceanothus velutinus var. laevigatus,"Douglas ex Hook.","Torr. & A.Gray",snowbrush,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rhamnaceae,,,Ceanothus,Ceanothus velutinus,,,laevigatus,native,SU (2020),,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:140,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:140,,1,new 2020,unobserved,"RBCM:  Pilchuk Creek, C. velutinus var. laevigatus",64044,VAS
Ceanothus velutinus var. velutinus,"Douglas ex Hook.","",snowbrush,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rhamnaceae,,,Ceanothus,Ceanothus velutinus,,,velutinus,native,S5 (2020),,1978-06-07,"Brenda Storey",RBCM,V110936,,1978-06-07,"Brenda Storey",RBCM,V110936,,1,reported,unobserved,"RBCM:  Pilchuk Creek, C. velutinus var. laevigatus",64043,VAS
Cerastium arvense ssp. strictum,"L.","Gaudin",field chickweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,Alsinoideae,,Cerastium,Cerastium arvense,,strictum,,native,S5 (2015),,1914-04-26,"W. Taylor",UBC,V7701,,2024-08-21,"Yann Kemper",iNaturalist,237914692,,64,confirmed,observed,"",50847,VAS
Cerastium nutans,"Raf.","",common chickweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,Alsinoideae,,Cerastium,Cerastium nutans,,,,native,S4 (2015),,1967-06-04,"P. Warrington",University of Lethbridge,,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:142,,2,reported,unobserved,"",1818436,VAS
Chamaenerion angustifolium,"(L.) Scop.","",fireweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,Onagraceae,,,Chamaenerion,Chamaenerion angustifolium,,,,native,S5 (2019),,1912-08-14,"John Davidson",UBC,V63277,,2024-09-20,"Ellen Guiling",iNaturalist,243120580,,546,confirmed,observed,"",564969,VAS
Chamaenerion latifolium,"(L.) Sweet","",dwarf fireweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,Onagraceae,,,Chamaenerion,Chamaenerion latifolium,,,,native,S5 (2015),,1913-08-07,"John Davidson",UBC,V26294,,2024-09-08,"owenballance",iNaturalist,240841083,,104,confirmed,observed,"Reported as: Chamerion latifolium",564970,VAS
Cherleria biflora,"(L.) A. J. Moore & Dillenb.","",mountain sandwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,,,Cherleria,Cherleria biflora,,,,native,S5 (2015),,1913-08-01,"John Davidson",UBC,V7625,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:347,,7,reported,unobserved,"UBC:  Garibaldi PP Sentinel Gl foreland",836811,VAS
Cherleria obtusiloba,"(Rydb.) A. J. Moore & Dillenb.","",alpine sandwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,,,Cherleria,Cherleria obtusiloba,,,,native,S5? (2015),,1912-08-01,"F. Perry",UBC,V7623,,1912-08-01,"F. Perry",UBC,V7623,,1,reported,unobserved,"UBC:  Garibaldi high ridges",836821,VAS
Chimaphila menziesii,"(R. Br. ex D. Don) Spreng","",little prince's pine,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Chimaphila,Chimaphila menziesii,,,,native,S5 (2015),,1984-08-14,"Bruce A. Bohm",UBC,V194655,,2024-09-07,"Gavin Petersen",iNaturalist,240436663,,116,confirmed,observed,"",62238,VAS
Chimaphila umbellata,"(L.) W.P.C. Barton","",pipsissewa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Chimaphila,Chimaphila umbellata,,,,native,S5 (2015),,1984-08-14,"Bruce A. Bohm",UBC,V194654,,2024-10-13,"brenmart",iNaturalist,247230571,,190,confirmed,observed,"",62236,VAS
Cicuta douglasii,"(DC.) J.M. Coult. & Rose","",western water hemlock,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Cicuta,Cicuta douglasii,,,,native,S5 (2015),,2015-06-20,"judith holm",iNaturalist,10501007,,2024-09-01,"judith holm",iNaturalist,239431999,,15,confirmed,observed,"",76338,VAS
Cinna latifolia,"(Trev. ex Goepp.) Griseb.","",nodding wood-reed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Cinna,Cinna latifolia,,,,native,S5 (2019),,1979-07-28,"C. Tay",RBCM,V148200,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:147,,3,reported,unobserved,"",76340,VAS
Circaea alpina ssp. alpina,"L.","",alpine enchanter's-nightshade,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,Onagraceae,,,Circaea,Circaea alpina,,alpina,,native,S4 (2001),,1913-08-09,"A. E. Baggs",UBC,V47413,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:148,,2,reported,unobserved,"",76342,VAS
