id,parentId,iNaturalistTaxonName,commonName,rank,iNaturalistTaxonImage,scientificName,taxon_rank,infrataxon_status,provenance_status,provincial_concern,introduction_status,reportingStatus,solow_EP,species,subspecies,variety,nameStatus,inSummary
47687,47688,Erodium cicutarium,Redstem Stork's-bill,species,https://static.inaturalist.org/photos/181611272/medium.jpeg,Erodium cicutarium ssp. cicutarium,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,cicutarium,"","",unaccepted,1
47692,47693,Sherardia,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11845/medium.jpg,,,,unknown,,,,,,,,,
47752,47753,Polystichum,shield ferns,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/887917/medium.jpeg,,,,unknown,,,,,,,,,
47780,47781,Iris,Irises,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/58969251/medium.jpeg,,,,unknown,,,,,,,,,
47902,47903,Opuntia,Prickly Pears,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/120515573/medium.jpeg,,,,unknown,,,,,,,,,
48226,47332,Eschscholzia,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1609553/medium.JPG,,,,unknown,,,,,,,,,
48227,47727,Acer macrophyllum,bigleaf maple,species,https://inaturalist-open-data.s3.amazonaws.com/photos/494655644/medium.jpg,Acer macrophyllum,species,non-infrataxon,voucher,secure,native,confirmed,0,macrophyllum,"","",accepted,1
48230,48231,Ranunculus,buttercups,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/53566757/medium.jpeg,,,,unknown,,,,,,,,,
48241,47328,Erythronium,fawn lilies,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/14234311/medium.jpg,,,,unknown,,,,,,,,,
48353,133387,Vaccinium,"blueberries, cranberries, and allies",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/56288/medium.jpg,,,,unknown,,,,,,,,,
48436,48437,Adiantum,maidenhair ferns,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/42065251/medium.jpeg,,,,unknown,,,,,,,,,
48439,52327,Chenopodium,Goosefoots,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/84485453/medium.jpeg,,,,unknown,,,,,,,,,
48442,133387,Gaultheria,wintergreens,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/122726974/medium.jpeg,,,,unknown,,,,,,,,,
48493,48231,Delphinium,larkspurs,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/261142549/medium.jpg,,,,unknown,,,,,,,,,
48523,48528,Symphoricarpos albus,Common Snowberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/308189040/medium.jpg,Symphoricarpos albus,species,non-infrataxon,voucher,unknown,native,confirmed,0,albus,"","",accepted,1
48537,48729,Lysichiton americanus,western skunk cabbage,species,https://inaturalist-open-data.s3.amazonaws.com/photos/65701886/medium.jpeg,Lysichiton americanus,species,non-infrataxon,voucher,secure,native,confirmed,0,americanus,"","",accepted,1
48539,47122,Cytisus,brooms,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1179457/medium.jpg,,,,unknown,,,,,,,,,
48571,47161,Carex,true sedges,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/18432491/medium.jpeg,,,,unknown,,,,,,,,,
48582,47148,Sorbus,Rowans and Mountain Ashes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/327388047/medium.jpg,,,,unknown,,,,,,,,,
48681,47148,Spiraea,meadowsweets,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/20524813/medium.jpeg,,,,unknown,,,,,,,,,
48798,48797,Sidalcea,Checkerblooms,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/7333/medium.jpg,,,,unknown,,,,,,,,,
48928,47328,Lilium,true lilies,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/210060579/medium.jpg,,,,unknown,,,,,,,,,
48943,48516,Datura,Devil's Trumpets,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/533204163/medium.jpg,,,,unknown,,,,,,,,,
49131,48150,Myosotis,Forget-me-nots,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11134304/medium.jpg,,,,unknown,,,,,,,,,
49139,48150,Plagiobothrys,Popcornflowers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/63049540/medium.jpg,,,,unknown,,,,,,,,,
49140,48150,Amsinckia,Fiddlenecks,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/259439469/medium.jpg,,,,unknown,,,,,,,,,
49230,47148,Amelanchier,serviceberries,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/47463/medium.jpg,,,,unknown,,,,,,,,,
49341,49340,Castilleja attenuata,valley tassels,species,https://inaturalist-open-data.s3.amazonaws.com/photos/280434527/medium.jpg,Castilleja attenuata,species,non-infrataxon,voucher,concern,native,confirmed,0,attenuata,"","",accepted,1
49371,47161,Scirpus,Scirpus Bulrushes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/12835/medium.jpg,,,,unknown,,,,,,,,,
49398,133387,Kalmia,mountain-laurels,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/241052591/medium.jpg,,,,unknown,,,,,,,,,
49477,49478,Monotropa uniflora,Ghost Pipe,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4319833/medium.jpeg,Monotropa uniflora,species,non-infrataxon,voucher,secure,native,confirmed,0,uniflora,"","",accepted,1
49487,133387,Rhododendron,rhododendrons and azaleas,genus,https://static.inaturalist.org/photos/132769155/medium.jpg,,,,unknown,,,,,,,,,
49869,48231,Caltha,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/3274593/medium.jpg,,,,unknown,,,,,,,,,
49871,48231,Actaea,baneberries and cohoshes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/41899028/medium.jpeg,,,,unknown,,,,,,,,,
49877,48231,Clematis,Clematis and leatherflowers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/25083605/medium.jpeg,,,,unknown,,,,,,,,,
49917,47781,Sisyrinchium,blue-eyed grasses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/27294024/medium.jpg,,,,unknown,,,,,,,,,
50204,47604,Bidens,Beggarticks,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/78688129/medium.jpg,,,,unknown,,,,,,,,,
50249,47599,Maianthemum,mayflowers and false Solomon's seals,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/80170/medium.jpg,,,,unknown,,,,,,,,,
50321,47122,Lathyrus,sweet peas and vetchlings,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/91675201/medium.jpg,,,,unknown,,,,,,,,,
50619,47328,Fritillaria,Fritillaries,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/6272/medium.jpg,,,,unknown,,,,,,,,,
50641,48516,Solanum,nightshades,genus,https://static.inaturalist.org/photos/5299629/medium.jpeg,,,,unknown,,,,,,,,,
50842,47122,Hosackia,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/75764305/medium.jpeg,,,,unknown,,,,,,,,,
50921,47599,Muscari,Grape hyacinths,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/49812279/medium.jpeg,,,,unknown,,,,,,,,,
51046,51047,Arbutus menziesii,Pacific madrone,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8268086/medium.jpg,Arbutus menziesii,species,non-infrataxon,voucher,secure,native,confirmed,0,menziesii,"","",accepted,1
51051,47332,Dicentra,Bleedinghearts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/8862789/medium.jpg,,,,unknown,,,,,,,,,
51071,51072,Prosartes hookeri,Hooker's fairybells,species,https://inaturalist-open-data.s3.amazonaws.com/photos/192085359/medium.jpg,Prosartes hookeri,species,non-infrataxon,voucher,secure,native,confirmed,0,hookeri,"","",accepted,1
51080,51079,Toxicodendron diversilobum,Pacific poison oak,species,https://static.inaturalist.org/photos/14897857/medium.jpeg,Toxicodendron diversilobum,species,non-infrataxon,voucher,concern,native,confirmed,0,diversilobum,"","",accepted,1
51148,47148,Crataegus,hawthorns,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/76382616/medium.jpg,,,,unknown,,,,,,,,,
51229,48623,Stachys,Hedgenettles,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/45199648/medium.jpeg,,,,unknown,,,,,,,,,
51607,55849,Galanthus,snowdrops,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/112148867/medium.jpg,,,,unknown,,,,,,,,,
51609,48536,Arum,arum lilies,genus,https://static.inaturalist.org/photos/34006744/medium.jpeg,,,,unknown,,,,,,,,,
51643,51644,Tiarella trifoliata,Threeleaf Foamflower,species,https://static.inaturalist.org/photos/134451247/medium.jpeg,Tiarella trifoliata,species,non-infrataxon,voucher,unknown,native,confirmed,0,trifoliata,"","",accepted,1
51655,51656,Tellima grandiflora,fringe cups,species,https://inaturalist-open-data.s3.amazonaws.com/photos/143999155/medium.jpg,Tellima grandiflora,species,non-infrataxon,voucher,secure,native,confirmed,0,grandiflora,"","",accepted,1
51742,48699,Aegopodium,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/119193/medium.jpg,,,,unknown,,,,,,,,,
51811,47122,Laburnum,Laburnums,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/12186994/medium.jpg,,,,unknown,,,,,,,,,
51876,47122,Trifolium,clovers,genus,https://static.inaturalist.org/photos/187688592/medium.jpg,,,,unknown,,,,,,,,,
52118,52117,Pterospora andromedea,woodland pinedrops,species,https://inaturalist-open-data.s3.amazonaws.com/photos/113501396/medium.jpeg,Pterospora andromedea,species,non-infrataxon,voucher,secure,native,confirmed,0.012,andromedea,"","",accepted,1
52195,48567,Silene,Catchflies,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/9522/medium.jpg,,,,unknown,,,,,,,,,
52472,47122,Vicia,Vetches,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/51639903/medium.jpg,,,,unknown,,,,,,,,,
52504,47332,Papaver,Poppies,genus,https://static.inaturalist.org/photos/18288854/medium.jpg,,,,unknown,,,,,,,,,
52617,52327,Salicornia,pickleweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2774880/medium.JPG,,,,unknown,,,,,,,,,
52672,47753,Dryopteris,wood ferns,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/133824012/medium.jpg,,,,unknown,,,,,,,,,
52677,48437,Pentagramma,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/10360182/medium.jpg,,,,unknown,,,,,,,,,
52680,52679,Polypodium,polypody ferns,genus,https://static.inaturalist.org/photos/375942266/medium.jpeg,,,,unknown,,,,,,,,,
52681,52683,Pteridium aquilinum,common bracken,species,https://inaturalist-open-data.s3.amazonaws.com/photos/64559686/medium.jpg,Pteridium aquilinum,species,non-infrataxon,voucher,unknown,native,confirmed,0,aquilinum,"","",accepted,1
52685,52686,Woodwardia fimbriata,giant chain fern,species,https://inaturalist-open-data.s3.amazonaws.com/photos/30798531/medium.jpg,Woodwardia fimbriata,species,non-infrataxon,voucher,concern,native,confirmed,0,fimbriata,"","",accepted,1
52701,47434,Bromus,bromes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/271464058/medium.jpg,,,,unknown,,,,,,,,,
52724,47746,Equisetum arvense,field horsetail,species,https://inaturalist-open-data.s3.amazonaws.com/photos/72597295/medium.jpg,Equisetum arvense,species,non-infrataxon,voucher,secure,native,confirmed,0,arvense,"","",accepted,1
52803,47434,Melica,melicgrasses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/20894945/medium.jpeg,,,,unknown,,,,,,,,,
52836,48699,Angelica,angelicas,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/367447501/medium.jpeg,,,,unknown,,,,,,,,,
52971,52972,Epilobium brachycarpum,panicled willowherb,species,https://inaturalist-open-data.s3.amazonaws.com/photos/320668528/medium.jpeg,Epilobium brachycarpum,species,non-infrataxon,voucher,secure,native,confirmed,0.006,brachycarpum,"","",accepted,1
52973,50853,Cerastium glomeratum,Sticky mouse-ear chickweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/364232762/medium.jpg,Cerastium glomeratum,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,glomeratum,"","",accepted,1
52999,48699,Conium,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/5169/medium.jpg,,,,unknown,,,,,,,,,
53022,52345,Convolvulus,bindweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/32864798/medium.jpg,,,,unknown,,,,,,,,,
53050,52972,Epilobium ciliatum,fringed willowherb,species,https://inaturalist-open-data.s3.amazonaws.com/photos/9677243/medium.jpg,Epilobium ciliatum,species,non-infrataxon,no_voucher,unknown,native,confirmed,0,ciliatum,"","",accepted,1
53053,48699,Foeniculum,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/340076603/medium.jpeg,,,,unknown,,,,,,,,,
53060,47693,Galium,bedstraws,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/287183976/medium.jpg,,,,unknown,,,,,,,,,
53095,48699,Heracleum,hogweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/7984388/medium.jpeg,,,,unknown,,,,,,,,,
53136,47604,Madia,tarweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/17593/medium.jpg,,,,unknown,,,,,,,,,
53141,47604,Anisocarpus,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/5245/medium.jpg,,,,unknown,,,,,,,,,
53152,47122,Medicago,medicks,genus,https://static.inaturalist.org/photos/114442803/medium.jpg,,,,unknown,,,,,,,,,
53196,48382,Rumex,docks and sorrels,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/14989/medium.jpg,,,,unknown,,,,,,,,,
53199,47122,Rupertia,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/73805727/medium.jpg,,,,unknown,,,,,,,,,
53202,48699,Sanicula,sanicles,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/30100058/medium.jpeg,,,,unknown,,,,,,,,,
53315,51886,Urtica urens,Dwarf Nettle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/346153612/medium.jpg,Urtica urens,species,non-infrataxon,voucher,unknown,exotic,new,0,urens,"","",accepted,1
53368,53373,Corylus cornuta californica,California hazelnut,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/295770866/medium.jpg,Corylus cornuta ssp. californica,subspecies,non-infrataxon,no_voucher,secure,native,confirmed,0.007,cornuta,Corylus cornuta californica,"",accepted,1
53376,47148,Cotoneaster,Cotoneasters,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/87746968/medium.jpeg,,,,unknown,,,,,,,,,
53387,47193,Cornus sericea,red osier dogwood,species,https://static.inaturalist.org/photos/16633753/medium.jpg,Cornus stolonifera,species,non-infrataxon,voucher,secure,native,confirmed,0,sericea,"","",unaccepted,1
53415,47148,Holodiscus,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/5390/medium.jpg,,,,unknown,,,,,,,,,
53420,47148,Oemleria,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/5409/medium.jpg,,,,unknown,,,,,,,,,
53438,47148,Rosa,roses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/128386918/medium.jpeg,,,,unknown,,,,,,,,,
53449,47130,Ribes divaricatum divaricatum,"",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/70367393/medium.jpeg,Ribes divaricatum var. divaricatum,variety,non-infrataxon,unknown,secure,native,confirmed,0.006,divaricatum,"",Ribes divaricatum divaricatum,accepted,1
53597,55849,Narcissus,daffodils,genus,https://static.inaturalist.org/photos/119190821/medium.jpg,,,,unknown,,,,,,,,,
53787,47332,Fumaria,Fumitories,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/199736592/medium.jpeg,,,,unknown,,,,,,,,,
53856,53854,Ilex aquifolium,European holly,species,https://inaturalist-open-data.s3.amazonaws.com/photos/117929954/medium.jpg,Ilex aquifolium,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,aquifolium,"","",accepted,1
54052,47148,Pyracantha,firethorns,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/6798/medium.jpg,,,,unknown,,,,,,,,,
54500,47148,Malus,apples and crabapples,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/14004/medium.jpg,,,,unknown,,,,,,,,,
54523,47122,Pisum,Peas,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/313782726/medium.jpg,,,,unknown,,,,,,,,,
54604,48623,Marrubium,Horehounds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/10810/medium.jpg,,,,unknown,,,,,,,,,
54808,54806,Fraxinus pennsylvanica,green ash,species,https://inaturalist-open-data.s3.amazonaws.com/photos/201680198/medium.jpg,Fraxinus pennsylvanica,species,non-infrataxon,voucher,unknown,exotic,new,0.049,pennsylvanica,"","",accepted,1
54840,47566,Populus tremuloides,quaking aspen,species,https://inaturalist-open-data.s3.amazonaws.com/photos/706118724/medium.jpg,Populus tremuloides,species,non-infrataxon,voucher,secure,native,confirmed,0,tremuloides,"","",accepted,1
55343,48699,Lomatium,Biscuitroots,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/8867/medium.jpg,,,,unknown,,,,,,,,,
55460,48623,Lamium,deadnettles and archangels,genus,https://static.inaturalist.org/photos/138606452/medium.jpeg,,,,unknown,,,,,,,,,
55461,50651,Nemophila pedunculata,Meadow Baby-blue-eyes,species,https://inaturalist-open-data.s3.amazonaws.com/photos/625785059/medium.jpg,Nemophila pedunculata,species,non-infrataxon,voucher,secure,native,confirmed,0,pedunculata,"","",accepted,1
55667,55677,Sagina procumbens,Procumbent Pearlwort,species,https://static.inaturalist.org/photos/122935534/medium.jpeg,Sagina procumbens,species,non-infrataxon,voucher,unknown,native,confirmed,0,procumbens,"","",accepted,1
55730,55731,Spergularia rubra,Red Sand Spurrey,species,https://inaturalist-open-data.s3.amazonaws.com/photos/63647774/medium.jpg,Spergularia rubra,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,rubra,"","",accepted,1
55735,51890,Sedum,stonecrops,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/137304118/medium.jpeg,,,,unknown,,,,,,,,,
55751,47148,Geum,avens,genus,https://static.inaturalist.org/photos/28198687/medium.jpg,,,,unknown,,,,,,,,,
55752,55754,Valerianella locusta,common cornsalad,species,https://inaturalist-open-data.s3.amazonaws.com/photos/74123736/medium.jpeg,Valerianella locusta,species,non-infrataxon,no_voucher,unknown,exotic,new,0.006,locusta,"","",accepted,1
55767,52995,Claytonia sibirica,Candy Flower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/104700784/medium.jpg,Claytonia sibirica,species,non-infrataxon,voucher,secure,native,confirmed,0,sibirica,"","",accepted,1
55818,47332,Corydalis,Corydalises,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/105543052/medium.jpg,,,,unknown,,,,,,,,,
55820,48064,Primula,Primroses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/64504107/medium.jpg,,,,unknown,,,,,,,,,
55882,55883,Hedera helix,common ivy,species,https://inaturalist-open-data.s3.amazonaws.com/photos/38428455/medium.jpeg,Hedera helix,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,helix,"","",accepted,1
55969,54774,Viburnum opulus,guelder-rose,species,https://inaturalist-open-data.s3.amazonaws.com/photos/600790807/medium.jpg,Viburnum opulus,species,non-infrataxon,no_voucher,unknown,native,new,0.019,opulus,"","",accepted,1
55978,48797,Malva,Mallows,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/7691700/medium.jpg,,,,unknown,,,,,,,,,
56002,53030,Dipsacus fullonum,wild teasel,species,https://static.inaturalist.org/photos/4385824/medium.jpg,Dipsacus fullonum,species,non-infrataxon,voucher,unknown,exotic,new,0,fullonum,"","",accepted,1
56031,52345,Calystegia,false bindweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/139750094/medium.jpeg,,,,unknown,,,,,,,,,
56089,47122,Robinia,Locust Trees,genus,https://static.inaturalist.org/photos/146377889/medium.jpeg,,,,unknown,,,,,,,,,
56095,47599,Hyacinthoides,Bluebells,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/34750997/medium.jpg,,,,unknown,,,,,,,,,
56138,47599,Ornithogalum,star-of-Bethlehem,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/53046914/medium.jpeg,,,,unknown,,,,,,,,,
56155,48567,Saponaria,Soapworts,genus,https://static.inaturalist.org/photos/46054291/medium.jpg,,,,unknown,,,,,,,,,
56175,48150,Echium,Viper's-buglosses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/17865712/medium.jpg,,,,unknown,,,,,,,,,
56234,56235,Centaurium,Centauries,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/109916552/medium.jpeg,,,,unknown,,,,,,,,,
56839,48699,Perideridia,yampahs,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/22636/medium.jpg,,,,unknown,,,,,,,,,
56855,47604,Adenocaulon,trailplants,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/46132350/medium.jpg,,,,unknown,,,,,,,,,
57005,57006,Spergula arvensis,Corn spurrey,species,https://inaturalist-open-data.s3.amazonaws.com/photos/62210573/medium.jpeg,Spergula arvensis,species,non-infrataxon,voucher,unknown,exotic,confirmed,0.006,arvensis,"","",accepted,1
57007,49389,Stellaria nitens,shining chickweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/195838589/medium.jpg,Stellaria nitens,species,non-infrataxon,voucher,secure,native,confirmed,0.006,nitens,"","",accepted,1
57022,47161,Eleocharis,spikerushes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/33564882/medium.jpeg,,,,unknown,,,,,,,,,
57067,47122,Melilotus,melilots and sweetclovers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11727/medium.jpg,,,,unknown,,,,,,,,,
57126,51753,Brodiaea coronaria,crown brodiaea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/96888150/medium.jpeg,Brodiaea coronaria,species,non-infrataxon,voucher,secure,native,confirmed,0.063,coronaria,"","",accepted,1
57132,51086,Triteleia hyacinthina,white brodiaea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/284864787/medium.jpeg,Triteleia hyacinthina,species,non-infrataxon,voucher,secure,native,confirmed,0.042,hyacinthina,"","",accepted,1
57149,52972,Epilobium densiflorum,denseflower willowherb,species,https://inaturalist-open-data.s3.amazonaws.com/photos/42287785/medium.jpg,Epilobium densiflorum,species,non-infrataxon,voucher,concern,native,confirmed,0.007,densiflorum,"","",accepted,1
57150,52972,Epilobium minutum,little willowherb,species,https://inaturalist-open-data.s3.amazonaws.com/photos/121052854/medium.jpeg,Epilobium minutum,"",non-infrataxon,voucher,secure,native,confirmed,0,minutum,"","",accepted,1
57166,47434,Danthonia,Oatgrasses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11803/medium.jpg,,,,unknown,,,,,,,,,
57233,52995,Claytonia exigua,Pale Springbeauty,species,https://inaturalist-open-data.s3.amazonaws.com/photos/64303517/medium.jpeg,Claytonia exigua,species,non-infrataxon,voucher,unknown,native,confirmed,0,exigua,"","",accepted,1
57251,47148,Physocarpus,ninebarks,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/20478/medium.jpg,,,,unknown,,,,,,,,,
57276,50793,Triphysaria pusilla,dwarf owl's-clover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/464624719/medium.jpeg,Triphysaria pusilla,species,non-infrataxon,voucher,secure,native,confirmed,0,pusilla,"","",accepted,1
57283,57286,Centranthus ruber,Red Valerian,species,https://inaturalist-open-data.s3.amazonaws.com/photos/524544102/medium.jpg,Centranthus ruber,species,non-infrataxon,voucher,unknown,exotic,new,0,ruber,"","",accepted,1
57287,57285,Plectritis macrocera,Longhorn Seablush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/481001266/medium.jpg,Plectritis macrocera,species,non-infrataxon,voucher,secure,native,confirmed,0,macrocera,"","",accepted,1
57786,57285,Plectritis congesta,shortspur seablush,species,https://static.inaturalist.org/photos/638592125/medium.jpg,Plectritis congesta,species,non-infrataxon,voucher,secure,native,confirmed,0,congesta,"","",accepted,1
57798,50837,Gilia capitata capitata,Blue Field Gilia,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/359653/medium.jpeg,Gilia capitata var. capitata,species,non-infrataxon,voucher,unknown,native,confirmed,0.006,capitata,Gilia capitata capitata,"",accepted,1
57863,47161,Rhynchospora,Beaksedges,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/50977623/medium.jpg,,,,unknown,,,,,,,,,
57867,57869,Spirodela polyrhiza,greater duckweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8810628/medium.jpeg,Spirodela polyrrhiza,species,non-infrataxon,no_voucher,secure,native,new,0.006,polyrhiza,"","",unaccepted,1
57893,52326,Amaranthus albus,prostrate pigweed,species,https://static.inaturalist.org/photos/2165585/medium.jpg,Amaranthus albus,species,non-infrataxon,voucher,unknown,exotic,unconfirmed,0.784,albus,"","",accepted,1
58093,58096,Callitriche marginata,Winged Water-starwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/71393068/medium.jpg,Callitriche marginata,species,non-infrataxon,voucher,concern,native,confirmed,0.013,marginata,"","",accepted,1
58112,52327,Atriplex,Saltbushes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/29710887/medium.jpeg,,,,unknown,,,,,,,,,
58307,48231,Myosurus,Mousetail,genus,https://static.inaturalist.org/photos/191268659/medium.jpg,,,,unknown,,,,,,,,,
58346,47161,Bolboschoenus,Clubrushes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/85389480/medium.jpg,,,,unknown,,,,,,,,,
58725,47574,Juniperus communis,common juniper,species,https://inaturalist-open-data.s3.amazonaws.com/photos/61660329/medium.jpg,Juniperus communis,species,non-infrataxon,voucher,unknown,native,confirmed,0.006,communis,"","",accepted,1
58728,49289,Berberis,Barberries,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/48462428/medium.jpg,,,,unknown,,,,,,,,,
58759,48437,Aspidotis,lace ferns,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/23009/medium.jpg,,,,unknown,,,,,,,,,
58774,52326,Amaranthus blitoides,procumbent pigweed,species,https://static.inaturalist.org/photos/2479833/medium.jpg,Amaranthus blitoides,species,non-infrataxon,voucher,unknown,exotic,unconfirmed,0.585,blitoides,"","",accepted,1
58867,58869,Githopsis specularioides,common bluecup,species,https://inaturalist-open-data.s3.amazonaws.com/photos/13997/medium.jpg,Githopsis specularioides,species,non-infrataxon,voucher,concern,native,unconfirmed,0.289,specularioides,"","",accepted,1
58949,52972,Epilobium torreyi,Torrey's willowherb,species,https://static.inaturalist.org/photos/129867399/medium.jpeg,Epilobium torreyi,species,non-infrataxon,voucher,unknown,native,unconfirmed,0.422,torreyi,"","",accepted,1
58991,58992,Portulaca oleracea,Common Purslane,species,https://inaturalist-open-data.s3.amazonaws.com/photos/157729445/medium.jpeg,Portulaca oleracea,species,non-infrataxon,voucher,unknown,exotic,new,0.007,oleracea,"","",accepted,1
59013,47324,Collinsia parviflora,small-flowered blue-eyed mary,species,https://inaturalist-open-data.s3.amazonaws.com/photos/184717231/medium.jpg,Collinsia parviflora,species,non-infrataxon,voucher,secure,native,confirmed,0,parviflora,"","",accepted,1
59029,56165,Verbascum thapsus,great mullein,species,https://static.inaturalist.org/photos/44885369/medium.jpg,Verbascum thapsus,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,thapsus,"","",accepted,1
59261,47604,Calendula,marigolds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/182596247/medium.jpeg,,,,unknown,,,,,,,,,
